x1,x2,d,y,e,membership_function
0.7777778,0.8181818,1.4839302,1.4814212,6.3e-06,trapmf
0.7777778,0.8383838,1.4406693,1.4382839,5.7e-06,trapmf
0.7777778,0.8383838,1.3990409,1.3969065,4.6e-06,trapmf
0.7777778,0.8383838,1.359045,1.3572871,3.1e-06,trapmf
0.7777778,0.8585859,1.3206816,1.3194213,1.6e-06,trapmf
0.7777778,0.8585859,1.2839506,1.2833019,4e-07,trapmf
0.7777778,0.8585859,1.2488522,1.248919,0,trapmf
0.7777778,0.8787879,1.2153862,1.2162596,8e-07,trapmf
0.7777778,0.8787879,1.1835527,1.1853083,3.1e-06,trapmf
0.7777778,0.8787879,1.1533517,1.1560462,7.3e-06,trapmf
0.7777778,0.8989899,1.1247832,1.1284521,1.35e-05,trapmf
0.7777778,0.8989899,1.0978472,1.1025015,2.17e-05,trapmf
0.7777778,0.8989899,1.0725436,1.0781672,3.16e-05,trapmf
0.7777778,0.9191919,1.0488726,1.0554194,4.29e-05,trapmf
0.7777778,0.9191919,1.026834,1.0342252,5.46e-05,trapmf
0.7777778,0.9191919,1.0064279,1.0145492,6.6e-05,trapmf
0.7777778,0.9393939,0.9876543,0.9963533,7.57e-05,trapmf
0.7777778,0.9393939,0.9705132,0.9795968,8.25e-05,trapmf
0.7777778,0.9393939,0.9550046,0.9642363,8.52e-05,trapmf
0.7777778,0.959596,0.9411285,0.9502254,8.28e-05,trapmf
0.7777778,0.959596,0.9288848,0.9375144,7.45e-05,trapmf
0.7777778,0.959596,0.9182736,0.9260498,6.05e-05,trapmf
0.7777778,0.979798,0.909295,0.9157762,4.2e-05,trapmf
0.7777778,0.979798,0.9019488,0.9066359,2.2e-05,trapmf
0.7777778,0.979798,0.8962351,0.8985697,5.5e-06,trapmf
0.7777778,1,0.8921539,0.891517,4e-07,trapmf
0.7777778,1,0.8897051,0.8854164,1.84e-05,trapmf
0.7777778,1,0.8888889,0.8802053,7.54e-05,trapmf
0.7979798,-1,8.8750128,8.866669,6.96e-05,trapmf
0.7979798,-1,8.7142128,8.7102644,1.56e-05,trapmf
0.7979798,-1,8.5550454,8.5547493,1e-07,trapmf
0.7979798,-0.979798,8.3975105,8.4001859,7.2e-06,trapmf
0.7979798,-0.979798,8.241608,8.246636,2.53e-05,trapmf
0.7979798,-0.979798,8.087338,8.09416,4.65e-05,trapmf
0.7979798,-0.959596,7.9347005,7.9428172,6.59e-05,trapmf
0.7979798,-0.959596,7.7836955,7.7926653,8.05e-05,trapmf
0.7979798,-0.959596,7.634323,7.64376,8.91e-05,trapmf
0.7979798,-0.9393939,7.486583,7.4961544,9.16e-05,trapmf
0.7979798,-0.9393939,7.3404755,7.3498985,8.88e-05,trapmf
0.7979798,-0.9393939,7.1960004,7.2050386,8.17e-05,trapmf
0.7979798,-0.9191919,7.0531578,7.061618,7.16e-05,trapmf
0.7979798,-0.9191919,6.9119478,6.9196777,5.98e-05,trapmf
0.7979798,-0.9191919,6.7723702,6.7792556,4.74e-05,trapmf
0.7979798,-0.8989899,6.6344251,6.6403872,3.55e-05,trapmf
0.7979798,-0.8989899,6.4981124,6.5031053,2.49e-05,trapmf
0.7979798,-0.8989899,6.3634323,6.3674397,1.61e-05,trapmf
0.7979798,-0.8787879,6.2303847,6.2334178,9.2e-06,trapmf
0.7979798,-0.8787879,6.0989695,6.1010638,4.4e-06,trapmf
0.7979798,-0.8787879,5.9691868,5.9703992,1.5e-06,trapmf
0.7979798,-0.8585859,5.8410366,5.8414425,2e-07,trapmf
0.7979798,-0.8585859,5.7145189,5.7142096,1e-07,trapmf
0.7979798,-0.8585859,5.5896337,5.5887131,8e-07,trapmf
0.7979798,-0.8383838,5.466381,5.4649631,2e-06,trapmf
0.7979798,-0.8383838,5.3447607,5.3429668,3.2e-06,trapmf
0.7979798,-0.8383838,5.224773,5.2227284,4.2e-06,trapmf
0.7979798,-0.8181818,5.1064177,5.1042499,4.7e-06,trapmf
0.7979798,-0.8181818,4.9896949,4.9875305,4.7e-06,trapmf
0.7979798,-0.8181818,4.8746046,4.872567,4.2e-06,trapmf
0.7979798,-0.7979798,4.7611468,4.759354,3.2e-06,trapmf
0.7979798,-0.7979798,4.6493215,4.6478841,2.1e-06,trapmf
0.7979798,-0.7979798,4.5391287,4.538148,1e-06,trapmf
0.7979798,-0.7777778,4.4305683,4.4301345,2e-07,trapmf
0.7979798,-0.7777778,4.3236404,4.3238313,0,trapmf
0.7979798,-0.7777778,4.2183451,4.2192248,8e-07,trapmf
0.7979798,-0.7575758,4.1146822,4.1163003,2.6e-06,trapmf
0.7979798,-0.7575758,4.0126518,4.0150425,5.7e-06,trapmf
0.7979798,-0.7575758,3.9122539,3.9154359,1.01e-05,trapmf
0.7979798,-0.7373737,3.8134884,3.8174646,1.58e-05,trapmf
0.7979798,-0.7373737,3.7163555,3.7211131,2.26e-05,trapmf
0.7979798,-0.7373737,3.620855,3.626366,3.04e-05,trapmf
0.7979798,-0.7171717,3.526987,3.5332088,3.87e-05,trapmf
0.7979798,-0.7171717,3.4347516,3.441628,4.73e-05,trapmf
0.7979798,-0.7171717,3.3441486,3.3516109,5.57e-05,trapmf
0.7979798,-0.6969697,3.255178,3.2631466,6.35e-05,trapmf
0.7979798,-0.6969697,3.16784,3.1762254,7.03e-05,trapmf
0.7979798,-0.6969697,3.0821345,3.0908394,7.58e-05,trapmf
0.7979798,-0.6767677,2.9980614,3.0069828,7.96e-05,trapmf
0.7979798,-0.6767677,2.9156209,2.9246513,8.15e-05,trapmf
0.7979798,-0.6767677,2.8348128,2.843843,8.15e-05,trapmf
0.7979798,-0.6565657,2.7556372,2.7645578,7.96e-05,trapmf
0.7979798,-0.6565657,2.6780941,2.6867979,7.58e-05,trapmf
0.7979798,-0.6565657,2.6021835,2.6105673,7.03e-05,trapmf
0.7979798,-0.6363636,2.5279053,2.5358719,6.35e-05,trapmf
0.7979798,-0.6363636,2.4552597,2.4627197,5.57e-05,trapmf
0.7979798,-0.6363636,2.3842465,2.3911203,4.72e-05,trapmf
0.7979798,-0.6161616,2.3148658,2.3210847,3.87e-05,trapmf
0.7979798,-0.6161616,2.2471176,2.2526255,3.03e-05,trapmf
0.7979798,-0.6161616,2.1810019,2.1857562,2.26e-05,trapmf
0.7979798,-0.5959596,2.1165187,2.1204915,1.58e-05,trapmf
0.7979798,-0.5959596,2.053668,2.0568466,1.01e-05,trapmf
0.7979798,-0.5959596,1.9924498,1.994837,5.7e-06,trapmf
0.7979798,-0.5757576,1.932864,1.9344787,2.6e-06,trapmf
0.7979798,-0.5757576,1.8749107,1.8757871,8e-07,trapmf
0.7979798,-0.5757576,1.8185899,1.8187777,0,trapmf
0.7979798,-0.5555556,1.7639016,1.763465,2e-07,trapmf
0.7979798,-0.5555556,1.7108458,1.7098625,1e-06,trapmf
0.7979798,-0.5555556,1.6594225,1.6579828,2.1e-06,trapmf
0.7979798,-0.5353535,1.6096317,1.6078369,3.2e-06,trapmf
0.7979798,-0.5353535,1.5614733,1.5594341,4.2e-06,trapmf
0.7979798,-0.5353535,1.5149475,1.5127818,4.7e-06,trapmf
0.7979798,-0.5151515,1.4700541,1.4678854,4.7e-06,trapmf
0.7979798,-0.5151515,1.4267932,1.4247482,4.2e-06,trapmf
0.7979798,-0.5151515,1.3851648,1.3833707,3.2e-06,trapmf
0.7979798,-0.4949495,1.3451689,1.3437513,2e-06,trapmf
0.7979798,-0.4949495,1.3068054,1.3058855,8e-07,trapmf
0.7979798,-0.4949495,1.2700745,1.2697661,1e-07,trapmf
0.7979798,-0.4747475,1.234976,1.2353832,2e-07,trapmf
0.7979798,-0.4747475,1.20151,1.2027239,1.5e-06,trapmf
0.7979798,-0.4747475,1.1696766,1.1717725,4.4e-06,trapmf
0.7979798,-0.4545455,1.1394756,1.1425105,9.2e-06,trapmf
0.7979798,-0.4545455,1.1109071,1.1149163,1.61e-05,trapmf
0.7979798,-0.4545455,1.083971,1.0889657,2.49e-05,trapmf
0.7979798,-0.4343434,1.0586675,1.0646315,3.56e-05,trapmf
0.7979798,-0.4343434,1.0349964,1.0418836,4.74e-05,trapmf
0.7979798,-0.4343434,1.0129579,1.0206894,5.98e-05,trapmf
0.7979798,-0.4141414,0.9925518,1.0010134,7.16e-05,trapmf
0.7979798,-0.4141414,0.9737782,0.9828175,8.17e-05,trapmf
0.7979798,-0.4141414,0.9566371,0.966061,8.88e-05,trapmf
0.7979798,-0.3939394,0.9411285,0.9507005,9.16e-05,trapmf
0.7979798,-0.3939394,0.9272523,0.9366896,8.91e-05,trapmf
0.7979798,-0.3939394,0.9150087,0.9239786,8.05e-05,trapmf
0.7979798,-0.3737374,0.9043975,0.9125141,6.59e-05,trapmf
0.7979798,-0.3737374,0.8954188,0.9022405,4.65e-05,trapmf
0.7979798,-0.3737374,0.8880726,0.8931002,2.53e-05,trapmf
0.7979798,-0.3535354,0.8823589,0.8850339,7.2e-06,trapmf
0.7979798,-0.3535354,0.8782777,0.8779813,1e-07,trapmf
0.7979798,-0.3535354,0.875829,0.8718806,1.56e-05,trapmf
0.7979798,-0.3333333,0.8750128,0.8666696,6.96e-05,trapmf
0.7979798,-0.3333333,8.8603204,8.8522423,6.53e-05,trapmf
0.7979798,-0.3333333,8.6995205,8.6958377,1.36e-05,trapmf
0.7979798,-0.3131313,8.540353,8.5403226,0,trapmf
0.7979798,-0.3131313,8.3828181,8.3857592,8.7e-06,trapmf
0.7979798,-0.3131313,8.2269156,8.2322093,2.8e-05,trapmf
0.7979798,-0.2929293,8.0726456,8.0797333,5.02e-05,trapmf
0.7979798,-0.2929293,7.9200082,7.9283905,7.03e-05,trapmf
0.7979798,-0.2929293,7.7690032,7.7782386,8.53e-05,trapmf
0.7979798,-0.2727273,7.6196306,7.6293333,9.41e-05,trapmf
0.7979798,-0.2727273,7.4718906,7.4817277,9.68e-05,trapmf
0.7979798,-0.2727273,7.3257831,7.3354718,9.39e-05,trapmf
0.7979798,-0.2525253,7.181308,7.1906119,8.66e-05,trapmf
0.7979798,-0.2525253,7.0384655,7.0471913,7.61e-05,trapmf
0.7979798,-0.2525253,6.8972554,6.905251,6.39e-05,trapmf
0.7979798,-0.2323232,6.7576778,6.7648289,5.11e-05,trapmf
0.7979798,-0.2323232,6.6197327,6.6259605,3.88e-05,trapmf
0.7979798,-0.2323232,6.4834201,6.4886786,2.77e-05,trapmf
0.7979798,-0.2121212,6.3487399,6.353013,1.83e-05,trapmf
0.7979798,-0.2121212,6.2156923,6.2189911,1.09e-05,trapmf
0.7979798,-0.2121212,6.0842771,6.0866371,5.6e-06,trapmf
0.7979798,-0.1919192,5.9544944,5.9559725,2.2e-06,trapmf
0.7979798,-0.1919192,5.8263443,5.8270158,5e-07,trapmf
0.7979798,-0.1919192,5.6998265,5.6997829,0,trapmf
0.7979798,-0.1717172,5.5749413,5.5742864,4e-07,trapmf
0.7979798,-0.1717172,5.4516886,5.4505364,1.3e-06,trapmf
0.7979798,-0.1717172,5.3300684,5.3285401,2.3e-06,trapmf
0.7979798,-0.1515152,5.2100806,5.2083017,3.2e-06,trapmf
0.7979798,-0.1515152,5.0917253,5.0898232,3.6e-06,trapmf
0.7979798,-0.1515152,4.9750026,4.9731038,3.6e-06,trapmf
0.7979798,-0.1313131,4.8599123,4.8581403,3.1e-06,trapmf
0.7979798,-0.1313131,4.7464544,4.7449273,2.3e-06,trapmf
0.7979798,-0.1313131,4.6346291,4.6334574,1.4e-06,trapmf
0.7979798,-0.1111111,4.5244363,4.5237213,5e-07,trapmf
0.7979798,-0.1111111,4.4158759,4.4157078,0,trapmf
0.7979798,-0.1111111,4.3089481,4.3094046,2e-07,trapmf
0.7979798,-0.0909091,4.2036527,4.2047981,1.3e-06,trapmf
0.7979798,-0.0909091,4.0999898,4.1018735,3.5e-06,trapmf
0.7979798,-0.0909091,3.9979594,4.0006158,7.1e-06,trapmf
0.7979798,-0.0707071,3.8975615,3.9010092,1.19e-05,trapmf
0.7979798,-0.0707071,3.798796,3.8030379,1.8e-05,trapmf
0.7979798,-0.0707071,3.7016631,3.7066864,2.52e-05,trapmf
0.7979798,-0.0505051,3.6061626,3.6119393,3.34e-05,trapmf
0.7979798,-0.0505051,3.5122947,3.5187821,4.21e-05,trapmf
0.7979798,-0.0505051,3.4200592,3.4272013,5.1e-05,trapmf
0.7979798,-0.030303,3.3294562,3.3371842,5.97e-05,trapmf
0.7979798,-0.030303,3.2404857,3.2487199,6.78e-05,trapmf
0.7979798,-0.030303,3.1531476,3.1617987,7.48e-05,trapmf
0.7979798,-0.010101,3.0674421,3.0764127,8.05e-05,trapmf
0.7979798,-0.010101,2.983369,2.9925561,8.44e-05,trapmf
0.7979798,-0.010101,2.9009285,2.9102246,8.64e-05,trapmf
0.7979798,0.010101,2.8201204,2.8294163,8.64e-05,trapmf
0.7979798,0.010101,2.7409448,2.7501311,8.44e-05,trapmf
0.7979798,0.010101,2.6634017,2.6723712,8.05e-05,trapmf
0.7979798,0.030303,2.5874911,2.5961406,7.48e-05,trapmf
0.7979798,0.030303,2.5132129,2.5214452,6.78e-05,trapmf
0.7979798,0.030303,2.4405673,2.448293,5.97e-05,trapmf
0.7979798,0.0505051,2.3695541,2.3766936,5.1e-05,trapmf
0.7979798,0.0505051,2.3001735,2.306658,4.2e-05,trapmf
0.7979798,0.0505051,2.2324253,2.2381988,3.33e-05,trapmf
0.7979798,0.0707071,2.1663096,2.1713295,2.52e-05,trapmf
0.7979798,0.0707071,2.1018263,2.1060648,1.8e-05,trapmf
0.7979798,0.0707071,2.0389756,2.0424199,1.19e-05,trapmf
0.7979798,0.0909091,1.9777574,1.9804103,7e-06,trapmf
0.7979798,0.0909091,1.9181716,1.920052,3.5e-06,trapmf
0.7979798,0.0909091,1.8602183,1.8613604,1.3e-06,trapmf
0.7979798,0.1111111,1.8038976,1.804351,2e-07,trapmf
0.7979798,0.1111111,1.7492093,1.7490383,0,trapmf
0.7979798,0.1111111,1.6961535,1.6954358,5e-07,trapmf
0.7979798,0.1313131,1.6447301,1.6435561,1.4e-06,trapmf
0.7979798,0.1313131,1.5949393,1.5934102,2.3e-06,trapmf
0.7979798,0.1313131,1.5467809,1.5450074,3.1e-06,trapmf
0.7979798,0.1515152,1.5002551,1.4983551,3.6e-06,trapmf
0.7979798,0.1515152,1.4553617,1.4534587,3.6e-06,trapmf
0.7979798,0.1515152,1.4121008,1.4103215,3.2e-06,trapmf
0.7979798,0.1717172,1.3704724,1.368944,2.3e-06,trapmf
0.7979798,0.1717172,1.3304765,1.3293246,1.3e-06,trapmf
0.7979798,0.1717172,1.292113,1.2914588,4e-07,trapmf
0.7979798,0.1919192,1.2553821,1.2553394,0,trapmf
0.7979798,0.1919192,1.2202836,1.2209565,5e-07,trapmf
0.7979798,0.1919192,1.1868177,1.1882972,2.2e-06,trapmf
0.7979798,0.2121212,1.1549842,1.1573458,5.6e-06,trapmf
0.7979798,0.2121212,1.1247832,1.1280838,1.09e-05,trapmf
0.7979798,0.2121212,1.0962147,1.1004896,1.83e-05,trapmf
0.7979798,0.2323232,1.0692786,1.074539,2.77e-05,trapmf
0.7979798,0.2323232,1.0439751,1.0502048,3.88e-05,trapmf
0.7979798,0.2323232,1.0203041,1.0274569,5.12e-05,trapmf
0.7979798,0.2525253,0.9982655,1.0062627,6.4e-05,trapmf
0.7979798,0.2525253,0.9778594,0.9865867,7.62e-05,trapmf
0.7979798,0.2525253,0.9590858,0.9683908,8.66e-05,trapmf
0.7979798,0.2727273,0.9419447,0.9516343,9.39e-05,trapmf
0.7979798,0.2727273,0.9264361,0.9362738,9.68e-05,trapmf
0.7979798,0.2727273,0.9125599,0.9222629,9.41e-05,trapmf
0.7979798,0.2929293,0.9003163,0.9095519,8.53e-05,trapmf
0.7979798,0.2929293,0.8897051,0.8980874,7.03e-05,trapmf
0.7979798,0.2929293,0.8807265,0.8878138,5.02e-05,trapmf
0.7979798,0.3131313,0.8733803,0.8786735,2.8e-05,trapmf
0.7979798,0.3131313,0.8676666,0.8706072,8.6e-06,trapmf
0.7979798,0.3131313,0.8635853,0.8635546,0,trapmf
0.7979798,0.3333333,0.8611366,0.8574539,1.36e-05,trapmf
0.7979798,0.3333333,0.8603204,0.8522429,6.52e-05,trapmf
0.7979798,0.3333333,8.8448118,8.8369172,6.23e-05,trapmf
0.7979798,0.3535354,8.6840118,8.6805126,1.22e-05,trapmf
0.7979798,0.3535354,8.5248444,8.5249975,0,trapmf
0.7979798,0.3535354,8.3673095,8.3704341,9.8e-06,trapmf
0.7979798,0.3737374,8.211407,8.2168842,3e-05,trapmf
0.7979798,0.3737374,8.057137,8.0644082,5.29e-05,trapmf
0.7979798,0.3737374,7.9044995,7.9130655,7.34e-05,trapmf
0.7979798,0.3939394,7.7534945,7.7629135,8.87e-05,trapmf
0.7979798,0.3939394,7.604122,7.6140082,9.77e-05,trapmf
0.7979798,0.3939394,7.456382,7.4664026,0.0001004,trapmf
0.7979798,0.4141414,7.3102745,7.3201467,9.75e-05,trapmf
0.7979798,0.4141414,7.1657994,7.1752868,9e-05,trapmf
0.7979798,0.4141414,7.0229568,7.0318662,7.94e-05,trapmf
0.7979798,0.4343434,6.8817468,6.8899259,6.69e-05,trapmf
0.7979798,0.4343434,6.7421692,6.7495038,5.38e-05,trapmf
0.7979798,0.4343434,6.6042241,6.6106354,4.11e-05,trapmf
0.7979798,0.4545455,6.4679114,6.4733535,2.96e-05,trapmf
0.7979798,0.4545455,6.3332313,6.3376879,1.99e-05,trapmf
0.7979798,0.4545455,6.2001837,6.203666,1.21e-05,trapmf
0.7979798,0.4747475,6.0687685,6.071312,6.5e-06,trapmf
0.7979798,0.4747475,5.9389858,5.9406474,2.8e-06,trapmf
0.7979798,0.4747475,5.8108356,5.8116908,7e-07,trapmf
0.7979798,0.4949495,5.6843179,5.6844578,0,trapmf
0.7979798,0.4949495,5.5594327,5.5589614,2e-07,trapmf
0.7979798,0.4949495,5.43618,5.4352114,9e-07,trapmf
0.7979798,0.5151515,5.3145597,5.313215,1.8e-06,trapmf
0.7979798,0.5151515,5.194572,5.1929766,2.5e-06,trapmf
0.7979798,0.5151515,5.0762167,5.0744981,3e-06,trapmf
0.7979798,0.5353535,4.9594939,4.9577787,2.9e-06,trapmf
0.7979798,0.5353535,4.8444036,4.8428152,2.5e-06,trapmf
0.7979798,0.5353535,4.7309458,4.7296022,1.8e-06,trapmf
0.7979798,0.5555556,4.6191205,4.6181323,1e-06,trapmf
0.7979798,0.5555556,4.5089277,4.5083962,3e-07,trapmf
0.7979798,0.5555556,4.4003673,4.4003827,0,trapmf
0.7979798,0.5757576,4.2934394,4.2940795,4e-07,trapmf
0.7979798,0.5757576,4.1881441,4.189473,1.8e-06,trapmf
0.7979798,0.5757576,4.0844812,4.0865485,4.3e-06,trapmf
0.7979798,0.5959596,3.9824508,3.9852907,8.1e-06,trapmf
0.7979798,0.5959596,3.8820529,3.8856841,1.32e-05,trapmf
0.7979798,0.5959596,3.7832874,3.7877128,1.96e-05,trapmf
0.7979798,0.6161616,3.6861545,3.6913613,2.71e-05,trapmf
0.7979798,0.6161616,3.590654,3.5966142,3.55e-05,trapmf
0.7979798,0.6161616,3.496786,3.503457,4.45e-05,trapmf
0.7979798,0.6363636,3.4045506,3.4118762,5.37e-05,trapmf
0.7979798,0.6363636,3.3139476,3.3218591,6.26e-05,trapmf
0.7979798,0.6363636,3.224977,3.2333948,7.09e-05,trapmf
0.7979798,0.6565657,3.137639,3.1464736,7.8e-05,trapmf
0.7979798,0.6565657,3.0519335,3.0610876,8.38e-05,trapmf
0.7979798,0.6565657,2.9678604,2.977231,8.78e-05,trapmf
0.7979798,0.6767677,2.8854199,2.8948995,8.99e-05,trapmf
0.7979798,0.6767677,2.8046118,2.8140912,8.99e-05,trapmf
0.7979798,0.6767677,2.7254362,2.734806,8.78e-05,trapmf
0.7979798,0.6969697,2.6478931,2.6570461,8.38e-05,trapmf
0.7979798,0.6969697,2.5719825,2.5808155,7.8e-05,trapmf
0.7979798,0.6969697,2.4977043,2.5061201,7.08e-05,trapmf
0.7979798,0.7171717,2.4250587,2.4329679,6.26e-05,trapmf
0.7979798,0.7171717,2.3540455,2.3613685,5.36e-05,trapmf
0.7979798,0.7171717,2.2846648,2.2913329,4.45e-05,trapmf
0.7979798,0.7373737,2.2169166,2.2228737,3.55e-05,trapmf
0.7979798,0.7373737,2.1508009,2.1560044,2.71e-05,trapmf
0.7979798,0.7373737,2.0863177,2.0907397,1.96e-05,trapmf
0.7979798,0.7575758,2.023467,2.0270948,1.32e-05,trapmf
0.7979798,0.7575758,1.9622488,1.9650852,8e-06,trapmf
0.7979798,0.7575758,1.902663,1.9047269,4.3e-06,trapmf
0.7979798,0.7777778,1.8447097,1.8460354,1.8e-06,trapmf
0.7979798,0.7777778,1.7883889,1.7890259,4e-07,trapmf
0.7979798,0.7777778,1.7337006,1.7337132,0,trapmf
0.7979798,0.7979798,1.6806448,1.6801107,3e-07,trapmf
0.7979798,0.7979798,1.6292215,1.628231,1e-06,trapmf
0.7979798,0.7979798,1.5794307,1.5780851,1.8e-06,trapmf
0.7979798,0.8181818,1.5312723,1.5296823,2.5e-06,trapmf
0.7979798,0.8181818,1.4847465,1.48303,2.9e-06,trapmf
0.7979798,0.8181818,1.4398531,1.4381336,3e-06,trapmf
0.7979798,0.8383838,1.3965922,1.3949964,2.5e-06,trapmf
0.7979798,0.8383838,1.3549638,1.3536189,1.8e-06,trapmf
0.7979798,0.8383838,1.3149679,1.3139995,9e-07,trapmf
0.7979798,0.8585859,1.2766044,1.2761337,2e-07,trapmf
0.7979798,0.8585859,1.2398735,1.2400143,0,trapmf
0.7979798,0.8585859,1.204775,1.2056314,7e-07,trapmf
0.7979798,0.8787879,1.1713091,1.1729721,2.8e-06,trapmf
0.7979798,0.8787879,1.1394756,1.1420207,6.5e-06,trapmf
0.7979798,0.8787879,1.1092746,1.1127587,1.21e-05,trapmf
0.7979798,0.8989899,1.0807061,1.0851645,1.99e-05,trapmf
0.7979798,0.8989899,1.05377,1.0592139,2.96e-05,trapmf
0.7979798,0.8989899,1.0284665,1.0348797,4.11e-05,trapmf
0.7979798,0.9191919,1.0047954,1.0121318,5.38e-05,trapmf
0.7979798,0.9191919,0.9827569,0.9909376,6.69e-05,trapmf
0.7979798,0.9191919,0.9623508,0.9712616,7.94e-05,trapmf
0.7979798,0.9393939,0.9435772,0.9530657,9e-05,trapmf
0.7979798,0.9393939,0.9264361,0.9363092,9.75e-05,trapmf
0.7979798,0.9393939,0.9109275,0.9209487,0.0001004,trapmf
0.7979798,0.959596,0.8970513,0.9069379,9.77e-05,trapmf
0.7979798,0.959596,0.8848077,0.8942268,8.87e-05,trapmf
0.7979798,0.959596,0.8741965,0.8827623,7.34e-05,trapmf
0.7979798,0.979798,0.8652178,0.8724887,5.29e-05,trapmf
0.7979798,0.979798,0.8578716,0.8633484,3e-05,trapmf
0.7979798,0.979798,0.8521579,0.8552822,9.8e-06,trapmf
0.7979798,1,0.8480767,0.8482295,0,trapmf
0.7979798,1,0.845628,0.8421288,1.22e-05,trapmf
0.7979798,1,0.8448118,0.8369178,6.23e-05,trapmf
0.8181818,-1,8.8284869,8.8206878,6.08e-05,trapmf
0.8181818,-1,8.667687,8.6642832,1.16e-05,trapmf
0.8181818,-1,8.5085195,8.5087681,1e-07,trapmf
0.8181818,-0.979798,8.3509846,8.3542047,1.04e-05,trapmf
0.8181818,-0.979798,8.1950821,8.2006548,3.11e-05,trapmf
0.8181818,-0.979798,8.0408122,8.0481788,5.43e-05,trapmf
0.8181818,-0.959596,7.8881747,7.896836,7.5e-05,trapmf
0.8181818,-0.959596,7.7371697,7.7466841,9.05e-05,trapmf
0.8181818,-0.959596,7.5877972,7.5977787,9.96e-05,trapmf
0.8181818,-0.9393939,7.4400571,7.4501732,0.0001023,trapmf
0.8181818,-0.9393939,7.2939496,7.3039173,9.94e-05,trapmf
0.8181818,-0.9393939,7.1494745,7.1590573,9.18e-05,trapmf
0.8181818,-0.9191919,7.006632,7.0156368,8.11e-05,trapmf
0.8181818,-0.9191919,6.8654219,6.8736964,6.85e-05,trapmf
0.8181818,-0.9191919,6.7258443,6.7332744,5.52e-05,trapmf
0.8181818,-0.8989899,6.5878992,6.594406,4.23e-05,trapmf
0.8181818,-0.8989899,6.4515866,6.457124,3.07e-05,trapmf
0.8181818,-0.8989899,6.3169064,6.3214585,2.07e-05,trapmf
0.8181818,-0.8787879,6.1838588,6.1874366,1.28e-05,trapmf
0.8181818,-0.8787879,6.0524436,6.0550825,7e-06,trapmf
0.8181818,-0.8787879,5.922661,5.9244179,3.1e-06,trapmf
0.8181818,-0.8585859,5.7945108,5.7954613,9e-07,trapmf
0.8181818,-0.8585859,5.6679931,5.6682284,1e-07,trapmf
0.8181818,-0.8585859,5.5431078,5.5427319,1e-07,trapmf
0.8181818,-0.8383838,5.4198551,5.4189819,8e-07,trapmf
0.8181818,-0.8383838,5.2982349,5.2969855,1.6e-06,trapmf
0.8181818,-0.8383838,5.1782471,5.1767472,2.2e-06,trapmf
0.8181818,-0.8181818,5.0598918,5.0582687,2.6e-06,trapmf
0.8181818,-0.8181818,4.9431691,4.9415492,2.6e-06,trapmf
0.8181818,-0.8181818,4.8280788,4.8265857,2.2e-06,trapmf
0.8181818,-0.7979798,4.714621,4.7133728,1.6e-06,trapmf
0.8181818,-0.7979798,4.6027956,4.6019029,8e-07,trapmf
0.8181818,-0.7979798,4.4926028,4.4921667,2e-07,trapmf
0.8181818,-0.7777778,4.3840424,4.3841533,0,trapmf
0.8181818,-0.7777778,4.2771146,4.2778501,5e-07,trapmf
0.8181818,-0.7777778,4.1718192,4.1732435,2e-06,trapmf
0.8181818,-0.7575758,4.0681563,4.070319,4.7e-06,trapmf
0.8181818,-0.7575758,3.9661259,3.9690613,8.6e-06,trapmf
0.8181818,-0.7575758,3.865728,3.8694547,1.39e-05,trapmf
0.8181818,-0.7373737,3.7669626,3.7714834,2.04e-05,trapmf
0.8181818,-0.7373737,3.6698296,3.6751318,2.81e-05,trapmf
0.8181818,-0.7373737,3.5743292,3.5803848,3.67e-05,trapmf
0.8181818,-0.7171717,3.4804612,3.4872276,4.58e-05,trapmf
0.8181818,-0.7171717,3.3882257,3.3956467,5.51e-05,trapmf
0.8181818,-0.7171717,3.2976227,3.3056297,6.41e-05,trapmf
0.8181818,-0.6969697,3.2086522,3.2171654,7.25e-05,trapmf
0.8181818,-0.6969697,3.1213142,3.1302442,7.97e-05,trapmf
0.8181818,-0.6969697,3.0356086,3.0448582,8.56e-05,trapmf
0.8181818,-0.6767677,2.9515356,2.9610015,8.96e-05,trapmf
0.8181818,-0.6767677,2.869095,2.8786701,9.17e-05,trapmf
0.8181818,-0.6767677,2.7882869,2.7978618,9.17e-05,trapmf
0.8181818,-0.6565657,2.7091113,2.7185766,8.96e-05,trapmf
0.8181818,-0.6565657,2.6315682,2.6408167,8.55e-05,trapmf
0.8181818,-0.6565657,2.5556576,2.564586,7.97e-05,trapmf
0.8181818,-0.6363636,2.4813795,2.4898907,7.24e-05,trapmf
0.8181818,-0.6363636,2.4087338,2.4167385,6.41e-05,trapmf
0.8181818,-0.6363636,2.3377206,2.3451391,5.5e-05,trapmf
0.8181818,-0.6161616,2.26834,2.2751035,4.57e-05,trapmf
0.8181818,-0.6161616,2.2005918,2.2066442,3.66e-05,trapmf
0.8181818,-0.6161616,2.1344761,2.139775,2.81e-05,trapmf
0.8181818,-0.5959596,2.0699929,2.0745103,2.04e-05,trapmf
0.8181818,-0.5959596,2.0071421,2.0108653,1.39e-05,trapmf
0.8181818,-0.5959596,1.9459239,1.9488558,8.6e-06,trapmf
0.8181818,-0.5757576,1.8863381,1.8884974,4.7e-06,trapmf
